SampleID,Month,Site,Source_plant,Plot,Plant,sampID,Timepoint,Coll_date,Cultivar,Sample_type,Collection_criteria,Source,LibraryGroup,SeqGroup,LibraryConc_ng.ul,Weight,HeightRyan,TestWeight,Yield,PercProtein,SoilMoist,Latitude,Longitude,HeightColl,Temp_col,Prec_grw,SGB,SNB,RustScore,Mildew,leafN,leafP,leafK,leafCa,leafMg,leafS,leafFe,leafMn,leafZn,leafCu,leafB,leafNa,leafAl,HM,W/V,CEC,BS,Ac,pH,soilP,soilK,soilCa,soilMg,soilS,soilMn,soilZn,soilCu,soilNa,Host_Month,Wheat,Grass,Herb
M22_16S_g30_B07,March,ROWVT,cf_Poa_pratensis,t2p1,p062,M22_2158,Jointing,3/15/23,nonwheat,nonwheat,,sample,30,8,5,NA,NA,NA,NA,NA,23.3,35.696333,-80.622813,1,11.7,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.82,8.5,75,2.2,5.4,43,148,834,215,20,90.6,3.6,3.8,0.1,nonwheat_March,nonwheat,Yes,Yes
M22_16S_g31_C06,March,PERVT,cf_Poa_pratensis,t1p4,p034,M22_1759,Jointing,3/28/23,nonwheat,nonwheat,,sample,31,8,5,NA,NA,NA,NA,NA,40.6,36.1785611,-76.35858781,1.3,12.8,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.945,9.2,82.5,1.6,5.7,77,138,973,291,17,12.4,4,0.95,0.2,nonwheat_March,nonwheat,Yes,Yes
M22_16S_g31_F03,March,ROBVT,cf_Poa_pratensis,t2p2,p073,M22_1989,Jointing,3/21/23,nonwheat,nonwheat,,sample,31,8,5,NA,NA,NA,NA,NA,26.2,34.51107213,-79.30504803,4,14.7,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,1.07,7.55,88,0.85,6.4,53.5,206,879,208.5,15.5,7.3,7.3,0.75,0.1,nonwheat_March,nonwheat,Yes,Yes
M22_16S_g31_F04,April,WAKMP,cf_Poa_pratensis,t1p3,p044,M22_1231,Heading,4/19/23,nonwheat,nonwheat,,sample,31,8,5,NA,NA,NA,NA,NA,27.5,35.7344487,-78.70152033,20,16,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1.05,7.4,78,1.6,5.8,232,118,806,176,16,15.3,17.2,1.1,0.1,nonwheat_April,nonwheat,Yes,Yes
M22_16S_g31_H03,March,WASVT,cf_Poa_pratensis,t1,p047,M22_2655,Jointing,3/27/23,nonwheat,nonwheat,,sample,31,8,5,NA,NA,NA,NA,NA,22.4,35.849825,-76.654673,2,13.2,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.706666667,0.883333333,12.1,82.33333333,2.133333333,5.9,117.3333333,191.6666667,1248,395,17,2.7,1.4,0.9,0.1,nonwheat_March,nonwheat,Yes,Yes
M22_16S_g01_B08,April,ROBVT,cf_Quercus_phellos,forest1,p098,M22_0536,Heading,4/24/23,nonwheat,nonwheat,,sample,1,1,1.17,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g02_C12,April,ROBVT,cf_Quercus_phellos,forest1,p094,M22_0532,Heading,4/24/23,nonwheat,nonwheat,,sample,2,1,4.14,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g03_A05,April,ROBVT,cf_Quercus_phellos,forest1,p093,M22_0531,Heading,4/24/23,nonwheat,nonwheat,,sample,3,1,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g14_D12,April,ROBVT,cf_Quercus_phellos,forest1,p100,M22_0538,Heading,4/24/23,nonwheat,nonwheat,,sample,14,4,3.19,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g15_H02,April,ROBVT,cf_Quercus_phellos,forest1,p096,M22_0534,Heading,4/24/23,nonwheat,nonwheat,,sample,15,4,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g19_A04,April,ROBVT,cf_Quercus_phellos,forest1,p099,M22_0537,Heading,4/24/23,nonwheat,nonwheat,,sample,19,5,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g19_D09,April,ROBVT,cf_Quercus_phellos,forest1,p091,M22_0529,Heading,4/24/23,nonwheat,nonwheat,,sample,19,5,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g27_H07,April,ROBVT,cf_Quercus_phellos,forest1,p097,M22_0535,Heading,4/24/23,nonwheat,nonwheat,,sample,27,7,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g28_E11,April,ROBVT,cf_Quercus_phellos,forest1,p095,M22_0533,Heading,4/24/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g30_F07,April,ROBVT,cf_Quercus_phellos,forest1,p092,M22_0530,Heading,4/24/23,nonwheat,nonwheat,,sample,30,8,5,NA,NA,NA,NA,NA,4.4,34.5118233,-79.3050634,3000,18.1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,4.5,46,2.4,4.6,92,104,251,66,11,2.6,2.5,1.1,0,nonwheat_April,nonwheat,No,No
M22_16S_g03_A03,April,WASVT,Conyza_canadensis,t2p2,p064,M22_1469,Heading,5/9/23,nonwheat,nonwheat,,sample,3,1,5,NA,NA,NA,NA,NA,13.9,35.84870478,-76.65530314,52,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.085,0.83,11.2,77,2.6,5.45,125.5,276.5,1126.5,273,17.5,8.1,4.6,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g07_G11,April,WASVT,Conyza_canadensis,t2p4,p069,M22_1496,Heading,5/9/23,nonwheat,nonwheat,,sample,7,2,5,NA,NA,NA,NA,NA,20.5,35.84864233,-76.65547142,30,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,0.855,10.6,76.5,2.5,5.4,91,205,1072.5,267,19,5.65,4.15,0.95,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g10_B09,April,WASVT,Conyza_canadensis,t2p2,p066,M22_1471,Heading,5/9/23,nonwheat,nonwheat,,sample,10,3,5,NA,NA,NA,NA,NA,13.9,35.84870478,-76.65530314,59,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.085,0.83,11.2,77,2.6,5.45,125.5,276.5,1126.5,273,17.5,8.1,4.6,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g13_B01,April,WASVT,Conyza_canadensis,t2p2,p063,M22_1468,Heading,5/9/23,nonwheat,nonwheat,,sample,13,4,5,NA,NA,NA,NA,NA,13.9,35.84870478,-76.65530314,34,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.085,0.83,11.2,77,2.6,5.45,125.5,276.5,1126.5,273,17.5,8.1,4.6,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g15_G11,April,WASVT,Conyza_canadensis,t2p2,p065,M22_1470,Heading,5/9/23,nonwheat,nonwheat,,sample,15,4,5,NA,NA,NA,NA,NA,13.9,35.84870478,-76.65530314,41,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.085,0.83,11.2,77,2.6,5.45,125.5,276.5,1126.5,273,17.5,8.1,4.6,0.9,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g22_D10,April,WASVT,Conyza_canadensis,t2p3,p067,M22_1485,Heading,5/9/23,nonwheat,nonwheat,,sample,22,6,5,NA,NA,NA,NA,NA,14,35.84867355,-76.65538728,47,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.79,11.1,80,2.2,5.6,137,290,1143,288,17,7.1,4.8,1,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g23_G06,April,WASVT,Conyza_canadensis,t2p4,p070,M22_1497,Heading,5/9/23,nonwheat,nonwheat,,sample,23,6,5,NA,NA,NA,NA,NA,20.5,35.84864233,-76.65547142,19,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,0.855,10.6,76.5,2.5,5.4,91,205,1072.5,267,19,5.65,4.15,0.95,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g26_D03,April,WASVT,Conyza_canadensis,t2p3,p068,M22_1486,Heading,5/9/23,nonwheat,nonwheat,,sample,26,7,5,NA,NA,NA,NA,NA,14,35.84867355,-76.65538728,42,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.79,11.1,80,2.2,5.6,137,290,1143,288,17,7.1,4.8,1,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g26_G05,April,WASVT,Conyza_canadensis,t2p1,p061,M22_1458,Heading,5/9/23,nonwheat,nonwheat,,sample,26,7,5,NA,NA,NA,NA,NA,11,35.848736,-76.655219,57,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,0.87,11.3,74,3,5.3,114,263,1110,258,18,9.1,4.4,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g27_E06,April,WASVT,Conyza_canadensis,t2p1,p062,M22_1459,Heading,5/9/23,nonwheat,nonwheat,,sample,27,7,5,NA,NA,NA,NA,NA,11,35.848736,-76.655219,34,16.2,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,0.87,11.3,74,3,5.3,114,263,1110,258,18,9.1,4.4,0.8,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g03_G08,April,PERVT,funnyseedling,t1p2,p017,M22_0321,Heading,5/5/23,nonwheat,nonwheat,,sample,3,1,5,NA,NA,NA,NA,NA,32.7,36.17836393,-76.35891475,3,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.785,8.65,84.5,1.35,5.85,208,161,1051,198.5,14.5,12.45,13.25,1.8,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g04_C06,April,PERVT,funnyseedling,t1p3,p016,M22_0328,Heading,5/5/23,nonwheat,nonwheat,,sample,4,1,5,NA,NA,NA,NA,NA,34.2,36.17840985,-76.3588925,4,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.78,9,82,1.6,5.6,168,137,1050,214,16,10.8,5.9,1.6,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g06_D01,April,PERVT,funnyseedling,t1p3,p015,M22_0327,Heading,5/5/23,nonwheat,nonwheat,,sample,6,2,5,NA,NA,NA,NA,NA,34.2,36.17840985,-76.3588925,4,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.78,9,82,1.6,5.6,168,137,1050,214,16,10.8,5.9,1.6,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g08_C04,April,PERVT,funnyseedling,t1p5,p012,M22_0350,Heading,5/5/23,nonwheat,nonwheat,,sample,8,2,5,NA,NA,NA,NA,NA,25.8,36.1785017,-76.358848,2,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.8,7.8,77,1.8,5.4,128,111,873,168,15,15.2,6.6,1.1,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g08_H08,April,PERVT,funnyseedling,t1p4,p014,M22_0334,Heading,5/5/23,nonwheat,nonwheat,,sample,8,2,5,NA,NA,NA,NA,NA,28.4,36.17845578,-76.35887025,2,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635,0.79,8.4,79.5,1.7,5.5,148,124,961.5,191,15.5,13,6.25,1.35,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g10_G08,April,PERVT,funnyseedling,t1p2,p018,M22_0322,Heading,5/5/23,nonwheat,nonwheat,,sample,10,3,5,NA,NA,NA,NA,NA,32.7,36.17836393,-76.35891475,4,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.785,8.65,84.5,1.35,5.85,208,161,1051,198.5,14.5,12.45,13.25,1.8,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g26_H06,April,PERVT,funnyseedling,t1p5,p011,M22_0349,Heading,5/5/23,nonwheat,nonwheat,,sample,26,7,5,NA,NA,NA,NA,NA,25.8,36.1785017,-76.358848,4,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.8,7.8,77,1.8,5.4,128,111,873,168,15,15.2,6.6,1.1,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g28_B07,April,PERVT,funnyseedling,t1p1,p019,M22_0299,Heading,5/5/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,31.9,36.178318,-76.358937,3,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.79,8.3,87,1.1,6.1,248,185,1052,183,13,14.1,20.6,2,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g28_G03,April,PERVT,funnyseedling,t1p4,p013,M22_0333,Heading,5/5/23,nonwheat,nonwheat,,sample,28,7,5,NA,NA,NA,NA,NA,28.4,36.17845578,-76.35887025,2,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635,0.79,8.4,79.5,1.7,5.5,148,124,961.5,191,15.5,13,6.25,1.35,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g30_C01,April,PERVT,funnyseedling,t1p1,p020,M22_0300,Heading,5/5/23,nonwheat,nonwheat,,sample,30,8,5,NA,NA,NA,NA,NA,31.9,36.178318,-76.358937,6,15.7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.79,8.3,87,1.1,6.1,248,185,1052,183,13,14.1,20.6,2,0.2,nonwheat_April,nonwheat,No,Yes
M22_16S_g01_D02,March,UNIVT,Geranium_carolinianum,t1p5,p072,M22_2324,Jointing,3/20/23,nonwheat,nonwheat,,sample,1,1,5,NA,NA,NA,NA,NA,42.9,34.9505249,-80.4250531,4,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.91,10.7,81,2.1,5.4,12,57,1424,166,17,31.4,4.2,3.9,0.4,nonwheat_March,nonwheat,No,Yes
M22_16S_g01_H05,March,LENVT,Geranium_carolinianum,t1p1,p042,M22_1591,Jointing,3/14/23,nonwheat,nonwheat,,sample,1,1,5,NA,NA,NA,NA,NA,23.7,35.378509,-77.560893,12,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.08,5.5,61,2.2,5.1,83,70,451,111,17,20.4,4.7,0.7,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g03_F12,March,LENVT,Geranium_carolinianum,t1p1,p041,M22_1590,Jointing,3/14/23,nonwheat,nonwheat,,sample,3,1,5,NA,NA,NA,NA,NA,23.7,35.378509,-77.560893,5,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.08,5.5,61,2.2,5.1,83,70,451,111,17,20.4,4.7,0.7,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g06_E09,March,LENVT,Geranium_carolinianum,t1p2,p044,M22_1603,Jointing,3/14/23,nonwheat,nonwheat,,sample,6,2,5,NA,NA,NA,NA,NA,23.9,35.37841195,-77.56093795,4,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.085,5.2,60,2.1,5.1,77,74.5,417,102.5,18.5,16.15,3.9,0.6,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g08_C08,March,LENVT,Geranium_carolinianum,t1p5,p049,M22_1642,Jointing,3/14/23,nonwheat,nonwheat,,sample,8,2,5,NA,NA,NA,NA,NA,23.7,35.3781208,-77.56107279,10,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.01,6.1,69,1.9,5.4,90,105,591,121,17,22.5,4.4,0.5,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g11_B07,March,UNIVT,Geranium_carolinianum,t1p5,p071,M22_2323,Jointing,3/20/23,nonwheat,nonwheat,,sample,11,3,5,NA,NA,NA,NA,NA,42.9,34.9505249,-80.4250531,7,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.91,10.7,81,2.1,5.4,12,57,1424,166,17,31.4,4.2,3.9,0.4,nonwheat_March,nonwheat,No,Yes
M22_16S_g11_C09,March,UNIVT,Geranium_carolinianum,t1p3,p076,M22_2308,Jointing,3/20/23,nonwheat,nonwheat,,sample,11,3,5,NA,NA,NA,NA,NA,39.8,34.9507646,-80.4253526,6,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.92,11.5,83,2,5.5,9,54,1506,231,18,14.8,3.1,2.3,0.6,nonwheat_March,nonwheat,No,Yes
M22_16S_g11_D11,April,WAKMP,Geranium_carolinianum,t1p1,p022,M22_1209,Heading,4/19/23,nonwheat,nonwheat,,sample,11,3,5,NA,NA,NA,NA,NA,27.7,35.734453,-78.701374,10,16,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.02,8.6,84,1.4,6,429,167,1059,181,18,18.9,20,1.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g12_G07,March,LENVT,Geranium_carolinianum,t1p5,p050,M22_1643,Jointing,3/14/23,nonwheat,nonwheat,,sample,12,3,5,NA,NA,NA,NA,NA,23.7,35.3781208,-77.56107279,9,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.01,6.1,69,1.9,5.4,90,105,591,121,17,22.5,4.4,0.5,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g13_E04,March,UNIVT,Geranium_carolinianum,t1p1,p079,M22_2283,Jointing,3/20/23,nonwheat,nonwheat,,sample,13,4,5,NA,NA,NA,NA,NA,34.2,34.9510043,-80.4256521,5,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.84,9.9,71,2.8,4.9,13,65,1104,170,19,31.1,6.5,2.8,0.2,nonwheat_March,nonwheat,No,Yes
M22_16S_g13_E08,April,WAKMP,Geranium_carolinianum,t1p5,p030,M22_1261,Heading,4/19/23,nonwheat,nonwheat,,sample,13,4,5,NA,NA,NA,NA,NA,25.1,35.7344444,-78.70166667,9,16,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.05,6.1,67,2,5.2,164,88,606,104,35,14.5,5.5,1.2,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g15_F04,April,WAKMP,Geranium_carolinianum,t1p1,p021,M22_1208,Heading,4/19/23,nonwheat,nonwheat,,sample,15,4,5,NA,NA,NA,NA,NA,27.7,35.734453,-78.701374,12,16,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.02,8.6,84,1.4,6,429,167,1059,181,18,18.9,20,1.3,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g15_H04,March,LENVT,Geranium_carolinianum,t1p3,p045,M22_1612,Jointing,3/14/23,nonwheat,nonwheat,,sample,15,4,5,NA,NA,NA,NA,NA,23.3,35.3783149,-77.5609829,9,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.09,4.9,59,2,5.1,71,79,383,94,20,11.9,3.1,0.5,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g17_A04,April,WAKMP,Geranium_carolinianum,t1p5,p029,M22_1260,Heading,4/19/23,nonwheat,nonwheat,,sample,17,5,5,NA,NA,NA,NA,NA,25.1,35.7344444,-78.70166667,8,16,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.05,6.1,67,2,5.2,164,88,606,104,35,14.5,5.5,1.2,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g17_D09,March,UNIVT,Geranium_carolinianum,t1p4,p073,M22_2315,Jointing,3/20/23,nonwheat,nonwheat,,sample,17,5,5,NA,NA,NA,NA,NA,35.3,34.95064475,-80.42520285,5,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,0.915,11.1,82,2.05,5.45,10.5,55.5,1465,198.5,17.5,23.1,3.65,3.1,0.5,nonwheat_March,nonwheat,No,Yes
M22_16S_g17_H09,April,WAKMP,Geranium_carolinianum,t1p2,p025,M22_1217,Heading,4/19/23,nonwheat,nonwheat,,sample,17,5,5,NA,NA,NA,NA,NA,22.2,35.73445085,-78.70144717,12,16,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,1.035,8,81,1.5,5.9,330.5,142.5,932.5,178.5,17,17.1,18.6,1.2,0.1,nonwheat_April,nonwheat,No,Yes
M22_16S_g18_D07,March,UNIVT,Geranium_carolinianum,t1p3,p075,M22_2307,Jointing,3/20/23,nonwheat,nonwheat,,sample,18,5,5,NA,NA,NA,NA,NA,39.8,34.9507646,-80.4253526,8,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.92,11.5,83,2,5.5,9,54,1506,231,18,14.8,3.1,2.3,0.6,nonwheat_March,nonwheat,No,Yes
M22_16S_g18_H06,March,LENVT,Geranium_carolinianum,t1p4,p047,M22_1624,Jointing,3/14/23,nonwheat,nonwheat,,sample,18,5,5,NA,NA,NA,NA,NA,19.8,35.37821785,-77.56102784,7,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.05,5.5,64,1.95,5.25,80.5,92,487,107.5,18.5,17.2,3.75,0.5,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g21_A10,March,UNIVT,Geranium_carolinianum,t1p2,p078,M22_2292,Jointing,3/20/23,nonwheat,nonwheat,,sample,21,6,5,NA,NA,NA,NA,NA,41.2,34.95088445,-80.42550235,6,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.88,10.7,77,2.4,5.2,11,59.5,1305,200.5,18.5,22.95,4.8,2.55,0.4,nonwheat_March,nonwheat,No,Yes
M22_16S_g21_B12,March,LENVT,Geranium_carolinianum,t1p3,p046,M22_1613,Jointing,3/14/23,nonwheat,nonwheat,,sample,21,6,5,NA,NA,NA,NA,NA,23.3,35.3783149,-77.5609829,4,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.09,4.9,59,2,5.1,71,79,383,94,20,11.9,3.1,0.5,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g22_B09,March,LENVT,Geranium_carolinianum,t1p2,p043,M22_1602,Jointing,3/14/23,nonwheat,nonwheat,,sample,22,6,5,NA,NA,NA,NA,NA,23.9,35.37841195,-77.56093795,4,13.4,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1.085,5.2,60,2.1,5.1,77,74.5,417,102.5,18.5,16.15,3.9,0.6,0.1,nonwheat_March,nonwheat,No,Yes
M22_16S_g23_B10,March,UNIVT,Geranium_carolinianum,t1p2,p077,M22_2291,Jointing,3/20/23,nonwheat,nonwheat,,sample,23,6,5,NA,NA,NA,NA,NA,41.2,34.95088445,-80.42550235,3,13.1,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.88,10.7,77,2.4,5.2,11,59.5,1305,200.5,18.5,22.95,4.8,2.55,0.4,nonwheat_March,nonwheat,No,Yes
